"#### EXPORT DONNEES METEO POUR ""NANTERRE"" (LAT/LON: 48.892423/2.215331)",,,,,,,,,,,,,,,,,,,,,
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE,,,,,,,,,,,,,,,,,,,,,
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt,,,,,,,,,,,,,,,,,,,,,
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION
12/8/19,12,8,26,10,12,10,6,89,9.375,1016,70.875,12,10,6,122,302,116,0,4,3.9,météo défavorable
12/9/19,10,6,35,9,10,7,1.4,69,9,1023,76.75,10,5,3,266,353,353,0,2,2.1,météo défavorable
12/10/19,7,2,23,5,6,6,0,76,10,1028,57,8,3,2,113,122,122,0,3,2.1,météo très défavorable
12/11/19,9,6,20,7,8,7,4,88,7.25,1014,85.625,9,5,3,296,266,116,0,2,3.9,météo défavorable
12/12/19,7,2,30,4,6,6,4.3,85,8.625,1007,84,9,6,1,116,122,266,0,2,2,météo très défavorable
12/13/19,9,6,33,7,9,7,5.9,77,9.25,992,80.5,9,6,3,299,296,176,0,2,2,météo défavorable
12/14/19,10,6,25,8,10,9,2,78,9.875,1001,90.125,10,7,5,293,119,353,0,2,2,météo défavorable
12/15/19,11,8,21,10,9,9,0.8,75,9,1007,72.625,11,7,6,266,116,176,0,2,2,météo défavorable
12/16/19,10,3,9,9,9,10,2.5,96,8.375,1006,77.875,10,8,7,143,296,122,0,3,2,météo très défavorable
12/17/19,14,10,15,11,13,12,1.4,85,9.875,1008,74.875,14,10,9,119,122,353,0,4,2,météo défavorable
12/18/19,10,7,15,8,9,10,0,89,10,1015,36.375,11,9,6,116,116,116,0,2,5.8,météo défavorable
12/19/19,13,10,21,10,12,13,0.5,80,9,1011,56.25,13,8,9,116,176,266,0,4,2,météo correcte
12/20/19,13,9,28,13,12,10,7.1,77,9.625,994,68,13,10,6,296,299,119,0,3,2,météo défavorable
12/21/19,10,5,28,8,10,9,1.8,82,9,992,85.25,10,6,5,122,122,122,0,3,2,météo très défavorable
12/22/19,11,8,32,10,11,9,3.1,72,9.75,998,89.875,11,7,5,353,296,353,0,3,2,météo défavorable
12/23/19,10,8,24,9,10,9,0.4,76,10,1017,81.625,10,5,5,176,176,122,0,2,2,météo défavorable
12/24/19,12,8,24,11,12,11,2.5,86,9.625,1016,81.75,12,10,8,296,176,116,0,4,3.9,météo défavorable
12/25/19,11,7,12,10,10,9,0.2,79,10,1026,46.25,11,7,6,176,116,116,0,2,5.8,météo défavorable
12/26/19,9,6,15,6,7,9,0.4,85,9.375,1025,70.875,9,7,4,116,116,122,0,3,2,météo défavorable
12/27/19,11,7,15,10,10,10,6.5,92,9.25,1033,64.25,11,9,6,302,122,116,0,2,6.9,météo défavorable
12/28/19,8,4,9,5,7,6,0,91,8,1038,27.375,8,6,3,116,116,116,0,3,8.6,météo très défavorable
12/29/19,7,3,7,3,5,6,0,71,10,1037,10.75,7,0,1,116,116,116,0,2,8.6,météo très défavorable
12/30/19,10,4,6,4,8,8,0,50,10,1035,7,10,0,2,116,116,113,0,3,8.6,météo très défavorable
12/31/19,8,4,7,5,6,7,0,67,10,1032,4.5,8,1,3,113,116,116,0,3,8.6,météo très défavorable
1/1/20,6,2,9,3,5,6,0,93,9.375,1032,41.875,7,5,0,116,116,119,0,2,5,météo très défavorable
1/2/20,9,6,15,6,8,9,1.7,96,5.25,1029,93.875,9,7,5,143,266,119,0,2,3.2,météo défavorable
1/3/20,11,8,20,9,11,11,0.6,89,9,1029,93.75,11,8,7,122,353,122,0,3,3.2,météo défavorable
1/4/20,8,5,12,5,7,8,0,79,10,1036,46.875,8,4,3,116,116,122,0,2,5.1,météo très défavorable
1/5/20,10,7,4,7,8,8,0,76,10,1037,71.5,10,3,7,122,122,116,0,2,6.9,météo défavorable
1/6/20,8,3,16,4,6,7,0,85,10,1033,18,8,4,1,116,116,113,0,3,8.7,météo très défavorable
1/7/20,10,6,12,6,9,10,0,96,7.125,1029,76.375,10,9,4,143,116,116,0,2,3.3,météo défavorable
1/8/20,12,10,12,10,11,12,0.1,95,5.375,1026,99.375,12,11,9,122,143,122,0,3,3.3,météo défavorable
1/9/20,12,4,23,11,12,9,0.7,82,9,1024,90.75,12,10,5,122,266,122,0,3,3.3,météo très défavorable
1/10/20,10,7,17,9,8,8,0.9,82,10,1031,85.25,10,6,6,353,176,176,0,2,3.3,météo défavorable
1/11/20,8,4,13,5,7,8,0,80,10,1033,39.625,8,4,3,122,116,116,0,3,6.9,météo très défavorable
1/12/20,9,5,17,5,8,9,0.2,93,10,1029,76.125,9,7,3,116,122,122,0,2,3.3,météo très défavorable
1/13/20,10,5,26,7,9,10,0.4,87,10,1025,72.75,10,7,5,176,122,176,0,2,3.3,météo très défavorable
1/14/20,10,3,31,10,10,8,0.1,75,10,1011,97.125,10,6,5,119,176,122,0,2,3.3,météo très défavorable
1/15/20,11,8,30,9,11,10,0.5,83,9,1021,54.875,11,6,6,116,116,266,0,3,3.3,météo défavorable
1/16/20,12,6,19,6,9,11,0,93,9,1024,30.25,12,6,4,116,116,116,0,3,8.7,météo défavorable
1/17/20,10,6,27,10,10,8,1.2,83,8,1023,71.25,10,7,3,176,266,119,0,3,5.1,météo défavorable
1/18/20,8,4,12,5,7,7,0,81,10,1032,40.625,8,3,2,116,116,119,0,3,8.7,météo très défavorable
1/19/20,7,2,19,3,6,6,0,81,10,1045,18.875,7,1,0,116,116,116,0,3,8.7,météo très défavorable
1/20/20,7,2,15,3,5,5,0,85,10,1047,10.125,7,2,-1,116,116,116,0,2,8.7,météo très défavorable
1/21/20,8,2,9,2,6,6,0,79,10,1044,3.25,8,1,0,116,113,113,0,3,8.7,météo très défavorable
1/22/20,7,1,12,1,6,6,0,72,10,1039,6.875,7,0,1,116,113,116,0,2,8.7,météo très défavorable
1/23/20,8,2,12,2,5,7,0,82,10,1034,4.125,8,3,-1,113,113,113,0,2,8.7,météo très défavorable
1/24/20,8,1,4,2,6,8,0,64,10,1026,9.625,8,0,2,116,116,116,0,3,8.7,météo très défavorable
1/25/20,8,2,6,2,6,7,0,93,9.375,1023,29.5,8,4,2,116,122,116,0,2,8.7,météo très défavorable
1/26/20,10,4,17,4,8,9,0,93,6.625,1018,59.75,10,6,3,143,116,119,0,2,5.2,météo très défavorable
1/27/20,10,9,23,9,9,9,3.7,83,6.875,1013,100,10,7,6,266,296,266,0,2,3.4,météo défavorable
1/28/20,9,1,32,7,7,6,4.3,77,8.75,1007,76.625,9,4,1,353,353,353,0,2,3.4,météo très défavorable
1/29/20,9,5,18,5,8,9,1.8,83,9.25,1016,60.625,9,4,2,122,176,116,0,2,6.9,météo très défavorable
1/30/20,11,6,19,6,8,10,0.5,95,9,1016,79.375,12,11,3,116,176,266,0,2,3.4,météo défavorable
1/31/20,13,11,17,11,13,12,0,89,10,1014,97.875,13,11,10,122,122,122,0,3,3.5,météo défavorable
2/1/20,14,11,23,13,13,13,7.8,91,8.5,1015,92.625,14,11,9,266,302,122,0,3,3.5,météo défavorable
2/2/20,15,11,25,12,15,14,9.6,90,9.125,1016,99.75,15,12,12,296,302,122,0,3,3.5,météo défavorable
2/3/20,13,5,26,12,13,11,5.2,83,7.625,1019,90.5,13,10,7,266,116,122,0,3,3.5,météo très défavorable
2/4/20,9,4,28,7,8,7,2.2,71,9.75,1029,79.75,9,5,3,176,176,176,0,2,3.5,météo très défavorable
2/5/20,9,5,6,5,8,8,0,85,10,1037,54.5,9,3,4,116,116,122,0,2,5.2,météo très défavorable
2/6/20,10,4,10,4,7,9,0,75,10,1035,13.25,10,2,3,116,116,116,0,2,8.7,météo très défavorable
2/7/20,10,5,13,5,8,9,0,79,10,1027,21.375,10,4,2,113,113,116,0,3,7,météo très défavorable
2/8/20,10,8,15,8,9,9,0.6,90,9,1021,74.125,10,7,5,116,119,266,0,2,3.6,météo défavorable
2/9/20,12,6,42,8,10,9,1.1,79,8.875,1021,82.25,12,10,5,122,122,266,0,4,3.7,météo défavorable
2/10/20,13,9,40,10,10,10,5.4,63,8.5,1012,72.625,13,8,5,296,176,266,0,2,3.7,météo défavorable
2/11/20,8,5,32,7,8,7,3.1,63,9.25,1018,59.625,8,2,1,296,116,353,0,2,7,météo très défavorable
2/12/20,9,4,23,5,8,8,0.9,74,9,1020,85.625,9,2,1,122,266,353,0,3,3.8,météo très défavorable
2/13/20,11,3,35,7,11,8,4.3,78,6.875,1017,87.25,11,5,4,116,389,389,0,2,3.8,météo très défavorable
2/14/20,11,7,13,8,10,11,0.1,83,10,1023,66.625,11,7,6,176,119,116,0,2,7.1,météo défavorable
2/15/20,13,7,27,7,11,13,0,85,10,1023,67.625,13,7,5,122,119,119,0,4,6.7,météo défavorable
2/16/20,16,13,38,14,15,16,4,71,8.125,1015,94.625,17,9,12,266,122,122,0,4,5.3,météo défavorable
2/17/20,12,8,28,9,11,10,3.7,68,9.625,1022,68,12,5,5,122,176,116,0,3,8.4,météo défavorable
2/18/20,11,5,22,5,9,10,0.2,67,10,1028,56.5,11,3,3,116,119,176,0,3,8.5,météo très défavorable
2/19/20,9,6,15,7,9,9,6.2,78,9.125,1026,84.375,10,5,4,299,116,176,0,2,6.9,météo défavorable
2/20/20,11,6,31,9,10,9,0.3,76,9.625,1023,94.25,11,5,3,122,122,122,0,2,5.3,météo défavorable
2/21/20,10,4,17,5,8,8,0.1,73,10,1031,38.125,10,3,3,116,116,116,0,2,10.7,météo très défavorable
2/22/20,13,6,22,6,10,12,0,82,10,1029,42.375,13,9,4,116,116,122,0,3,8.5,météo correcte
2/23/20,14,11,28,12,14,14,0.5,86,9.375,1029,99.625,14,11,10,122,122,122,0,3,5.4,météo défavorable
2/24/20,13,11,28,12,12,12,0.8,79,9.625,1026,92.25,13,11,8,176,122,176,0,3,5.4,météo défavorable
2/25/20,11,5,29,9,9,9,3.6,79,9.375,1011,82.125,11,8,1,296,176,353,0,2,7,météo très défavorable
2/26/20,8,3,26,3,6,6,3.9,82,8.125,1013,63.5,8,0,-2,230,395,176,0.3,2,10.1,météo très défavorable
2/27/20,10,4,34,4,10,6,6.7,89,9.5,1013,85.875,10,7,2,122,302,176,0,3,5.5,météo très défavorable
2/28/20,7,3,23,4,6,6,0.5,93,9,1019,79.625,7,9,1,122,122,266,0,3,5.5,météo très défavorable
2/29/20,11,7,31,10,10,9,1,71,9,1006,80.625,11,9,3,116,122,353,0,2,5.5,météo défavorable
3/1/20,9,-1,23,6,9,2,16.6,85,8.75,1000,69,9,4,-1,122,176,308,0,2,7,météo très défavorable
3/2/20,8,5,25,7,8,7,8.3,93,9.5,999,78.125,8,6,2,176,302,353,0,3,7.1,météo très défavorable
3/3/20,9,3,14,3,7,8,0.5,78,10,1010,39.5,9,2,2,116,176,353,0,3,10.1,météo très défavorable
3/4/20,8,4,18,4,7,7,0.4,85,8.375,1014,79.625,8,5,3,122,119,266,0,3,5.6,météo très défavorable
3/5/20,11,8,22,8,10,10,11.9,95,7.625,1005,100,11,8,6,296,302,296,0,2,5.6,météo défavorable
3/6/20,9,6,18,6,8,8,1.3,77,9,1011,80.875,9,5,4,266,353,353,0,2,7.1,météo défavorable
3/7/20,11,4,13,4,9,10,0,83,10,1021,46,11,5,4,116,116,122,0,3,8.6,météo très défavorable
3/8/20,11,7,25,7,9,10,1.6,78,10,1020,74.125,11,7,5,116,176,353,0,2,5.6,météo défavorable
3/9/20,12,5,19,6,10,10,0.7,75,10,1019,69.5,12,3,4,119,353,176,0,2,5.7,météo très défavorable
3/10/20,14,8,23,11,13,14,5.1,85,9.5,1018,99.375,14,11,10,302,122,122,0,3,5.7,météo défavorable
3/11/20,16,13,24,13,14,15,0.3,74,10,1018,78.5,16,11,11,176,176,116,0,3,5.7,météo défavorable
3/12/20,12,7,24,11,10,10,0.6,67,9,1019,63.25,12,8,4,122,266,176,0,4,7.2,météo défavorable
3/13/20,12,5,15,5,10,11,0.3,69,10,1023,47.875,12,3,4,116,116,353,0,3,8.7,météo très défavorable
3/14/20,10,7,18,8,9,10,0.7,79,10,1022,90.375,10,7,6,176,176,176,0,2,5.8,météo défavorable
3/15/20,15,7,15,7,12,14,0,86,10,1018,50.875,15,6,6,116,122,116,0,3,10.1,météo correcte
3/16/20,11,9,9,9,10,10,0.6,86,9,1025,87,11,8,8,122,122,266,0,3,5.8,météo défavorable
3/17/20,15,8,5,8,13,15,0,72,10,1031,83.875,15,8,10,119,119,119,0,3,6,météo défavorable
3/18/20,17,9,7,9,15,16,0,80,10,1030,50,17,9,12,116,116,122,0,4,8.9,météo correcte
3/19/20,19,12,12,12,17,17,0,70,10,1026,83.25,19,8,14,122,119,122,0,5,6.2,météo défavorable
3/20/20,17,10,22,11,15,14,0,71,10,1022,62.375,17,8,8,119,119,116,0,4,7.6,météo correcte
3/21/20,9,7,23,7,9,9,0,81,10,1022,91.875,9,5,4,122,122,122,0,2,6.3,météo défavorable
3/22/20,11,6,25,6,8,10,0,62,10,1023,55.5,11,1,2,122,116,116,0,2,10.3,météo défavorable
3/23/20,11,2,19,2,8,10,0,41,10,1026,0,11,0,-1,113,113,113,0,3,11.6,météo très défavorable
3/24/20,12,3,17,4,10,10,0,39,10,1028,0,12,0,3,113,113,113,0,3,11.6,météo très défavorable
3/25/20,11,3,17,4,10,10,0,44,10,1026,6.75,11,0,3,113,113,113,0,3,11.6,météo très défavorable
3/26/20,10,3,19,3,8,9,0,47,10,1020,3.25,10,0,1,113,116,113,0,3,11.6,météo très défavorable
3/27/20,13,4,15,4,11,12,0,64,10,1020,29.5,13,4,4,116,116,116,0,3,10.3,météo correcte
3/28/20,15,7,26,7,14,14,0.2,69,10,1023,46,15,8,7,116,116,176,0,3,9,météo correcte
3/29/20,9,3,33,4,8,7,0,56,10,1030,64.625,9,2,-1,122,122,116,0,3,6.4,météo très défavorable
3/30/20,9,0,24,0,6,8,0,59,10,1031,1.375,9,0,-3,113,113,113,0,3,11.6,météo très défavorable
3/31/20,11,2,18,2,9,11,0,72,10,1027,24.75,11,1,2,116,116,116,0,3,10.3,météo très défavorable
4/1/20,14,5,11,5,12,13,0,50,10,1026,0.375,14,0,6,113,113,113,0,4,11.6,météo correcte
4/2/20,10,3,10,4,10,10,0.1,67,10,1020,41.75,10,3,6,113,116,122,0,3,9,météo très défavorable
4/3/20,14,6,12,6,13,13,0.6,74,10,1020,71.375,14,5,8,176,176,176,0,3,7.8,météo défavorable
4/4/20,16,7,15,7,14,15,0,60,10,1022,19.625,16,5,9,116,116,116,0,3,11.6,météo correcte
4/5/20,20,10,17,10,17,19,0,65,10,1020,0.125,20,7,12,113,113,113,0,5,11.6,météo favorable
4/6/20,15,11,17,12,12,14,1.8,83,8.125,1027,47.875,15,10,11,113,119,266,0,4,6.6,météo correcte
4/7/20,20,10,12,10,17,20,0,81,10,1029,39.75,23,11,10,116,116,116,0,5,11.6,météo favorable
4/8/20,24,13,4,13,21,23,0.3,62,9.875,1026,25.5,25,11,16,116,116,116,0,5,11.6,météo favorable
4/9/20,25,15,10,15,24,23,0.4,58,10,1024,23.75,25,11,19,116,116,116,0,5,11.6,météo favorable
4/10/20,24,14,12,14,23,22,0,53,10,1024,14.75,24,9,18,116,116,116,0,6,11.6,météo favorable
4/11/20,25,16,9,16,24,22,0.1,56,10,1022,21.75,25,10,19,116,116,116,0,6,11.6,météo favorable
4/12/20,24,16,12,16,23,21,1,52,9.5,1021,49.375,24,8,18,116,116,200,0,5,10.4,météo favorable
4/13/20,16,9,26,13,16,13,0.9,70,9.875,1023,28.125,16,9,7,116,116,116,0,3,11.6,météo correcte
4/14/20,13,4,19,4,10,13,0,53,10,1026,3.875,13,1,3,116,116,116,0,3,11.6,météo correcte
4/15/20,18,7,15,8,14,18,0,60,10,1024,0,18,9,8,113,113,113,0,4,11.6,météo favorable
4/16/20,23,12,10,12,20,22,0.3,61,9.875,1018,26.25,24,11,15,116,116,116,0,5,11.6,météo favorable
4/17/20,24,14,12,15,20,22,1.9,72,9.75,1016,70,25,12,16,176,386,116,0,4,8.1,météo défavorable
4/18/20,22,15,14,15,21,21,3.9,67,9.875,1016,52.125,24,12,17,353,116,176,0,4,10.4,météo favorable
4/19/20,20,11,17,11,18,18,0,73,10,1017,18.5,20,11,12,116,116,116,0,5,11.6,météo favorable
4/20/20,19,11,23,12,18,18,0,65,10,1013,8.125,19,9,12,116,116,116,0,5,11.6,météo favorable
4/21/20,19,11,21,12,17,19,0,53,10,1012,11.375,19,8,12,116,116,116,0,5,11.6,météo favorable
4/22/20,20,13,17,14,18,20,0,54,10,1016,0.5,20,9,15,116,113,113,0,5,11.6,météo favorable
4/23/20,26,16,8,16,25,24,0,54,10,1018,3.875,25,11,20,113,113,116,0,6,11.6,météo idéale
4/24/20,24,16,12,16,24,21,0.5,59,10,1017,30.375,25,11,18,116,116,353,0,6,11.6,météo favorable
4/25/20,20,11,16,11,19,18,0,57,10,1013,22.5,20,8,14,116,116,116,0,5,11.6,météo favorable
4/26/20,21,11,9,11,20,20,0,49,10,1012,4.625,23,5,15,113,113,116,0,5,14.5,météo favorable
4/27/20,23,14,8,14,22,21,2.3,62,10,1011,59.5,24,11,18,116,116,353,0,5,10.2,météo correcte
4/28/20,18,13,23,13,17,17,4.9,70,9.875,1006,79.875,18,11,13,353,176,353,0,4,10.2,météo défavorable
4/29/20,15,11,24,12,15,13,2.1,66,9,1008,91.5,15,9,11,176,176,266,0,3,9.2,météo défavorable
4/30/20,15,10,30,10,14,14,4.2,66,8.875,1004,81.5,15,6,9,176,176,353,0,3,10.3,météo défavorable
5/1/20,16,10,23,10,14,15,3.3,78,9.25,1007,62.625,16,6,7,176,353,176,0,3,11.3,météo correcte
5/2/20,17,8,17,9,15,16,0.1,74,10,1015,26.125,17,5,6,116,176,116,0,4,13.5,météo correcte
5/3/20,18,11,14,12,13,18,0.9,77,9,1016,63,18,12,11,116,266,353,0,3,10.3,météo correcte
5/4/20,20,12,17,12,19,18,0,86,10,1018,38.25,20,11,13,116,116,119,0,5,13.5,météo favorable
5/5/20,15,10,20,12,13,15,7.3,75,9.625,1019,57.625,15,8,8,296,299,176,0,4,11.4,météo correcte
5/6/20,19,11,14,11,18,18,0,67,10,1024,25.5,19,7,10,116,116,116,0,5,14.5,météo favorable
5/7/20,22,12,9,13,20,20,0,59,10,1025,36,22,8,13,116,119,116,0,5,13.5,météo correcte
5/8/20,23,13,11,14,21,22,0,70,10,1020,28.625,25,12,14,116,116,116,0,5,14.5,météo favorable
5/9/20,23,16,9,17,21,22,3.9,77,8.75,1014,74.125,25,15,17,176,266,353,0,4,10.4,météo défavorable
5/10/20,22,16,26,17,22,19,6.6,80,9.5,1006,63.625,25,15,17,116,116,353,0,5,10.4,météo correcte
5/11/20,14,7,32,8,11,12,1,61,7.375,1018,58.125,14,10,4,266,116,122,0,3,13.5,météo correcte
5/12/20,14,6,17,6,13,13,0,59,10,1020,69.75,14,2,3,122,122,122,0,4,10.5,météo défavorable
5/13/20,15,7,23,7,14,13,0,63,10,1016,21,15,4,4,116,116,116,0,4,14.5,météo correcte
5/14/20,15,6,25,6,13,14,0,61,10,1017,21.125,15,3,2,119,113,116,0,4,14.5,météo correcte
5/15/20,16,6,21,6,14,15,0,69,10,1023,1.25,16,5,3,113,113,113,0,4,14.5,météo correcte
5/16/20,19,7,17,8,17,18,0,75,10,1025,9,19,7,6,113,116,113,0,3,14.5,météo favorable
5/17/20,22,9,12,11,20,21,0,71,10,1026,13.25,24,10,9,116,116,116,0,5,14.5,météo favorable
5/18/20,23,11,13,12,20,22,0,64,10,1026,14.875,24,11,12,116,116,116,0,5,14.5,météo favorable
5/19/20,24,12,14,12,22,22,0,71,10,1026,9.125,25,13,12,116,116,116,0,5,14.5,météo favorable
5/20/20,27,14,12,15,25,26,0,76,10,1023,6.5,27,15,15,116,116,116,0,6,14.5,météo favorable
5/21/20,28,19,10,20,28,27,1,76,9.875,1022,28.625,28,16,20,116,116,386,0,7,13.5,météo favorable
5/22/20,24,17,17,21,24,20,0.3,75,10,1023,53.75,25,16,18,116,116,353,0,6,12.5,météo favorable
5/23/20,19,14,21,15,18,18,0.5,54,9.25,1030,57.125,19,9,14,116,122,176,0,5,14.6,météo correcte
5/24/20,18,11,14,12,17,18,0,73,10,1033,32,18,10,10,116,116,116,0,5,15.8,météo favorable
5/25/20,24,13,15,14,22,23,0,72,10,1035,7.75,25,11,14,116,116,116,0,6,15.8,météo favorable
5/26/20,24,15,17,15,23,23,0,70,10,1035,13.125,25,12,14,116,116,116,0,6,15.8,météo favorable
5/27/20,25,15,18,16,24,23,0,68,10,1034,11.125,25,12,16,116,116,116,0,6,15.9,météo favorable
5/28/20,23,12,19,13,21,22,0,73,10,1033,6.375,25,11,12,116,116,116,0,5,15.9,météo favorable
5/29/20,23,14,19,15,22,21,0,60,10,1028,2.25,24,8,14,116,113,113,0,6,15.9,météo favorable
5/30/20,24,15,18,16,23,22,0,62,10,1023,5,25,10,16,116,116,116,0,6,15.9,météo favorable
5/31/20,22,15,21,15,21,21,0,55,10,1020,7.5,24,9,15,116,116,116,0,5,15.9,météo favorable
6/1/20,25,14,18,15,23,25,0,65,10,1019,2.625,26,14,15,116,113,116,0,6,16,météo favorable
6/2/20,28,18,11,18,27,26,0.3,72,10,1019,30.375,27,14,18,116,116,116,0,6,15.6,météo favorable
6/3/20,24,17,15,17,23,22,9.5,68,9.375,1013,82.875,25,13,17,353,176,176,0,5,12,météo défavorable
6/4/20,17,13,15,14,16,15,5.4,78,9.75,1003,80.625,17,10,12,122,296,353,0,4,12,météo défavorable
6/5/20,16,11,27,11,15,15,0.6,81,9,1003,72,16,9,9,116,266,353,0,3,13.8,météo défavorable
6/6/20,17,11,23,12,17,15,0.7,68,9.875,1006,60.5,17,8,11,176,116,176,0,4,15.6,météo correcte
6/7/20,20,10,13,11,18,19,0.8,78,9.875,1012,61.625,20,9,9,119,116,386,0,5,13.8,météo correcte
6/8/20,19,12,19,13,19,18,1.6,71,9.75,1017,50.5,19,9,12,116,116,176,0,4,16.1,météo favorable
6/9/20,18,9,16,10,17,18,0.2,78,10,1019,59.75,18,9,8,116,176,119,0,5,12.9,météo correcte
6/10/20,21,12,16,12,20,19,0.1,70,10,1019,44,24,9,12,116,116,116,0,4,16.1,météo favorable
6/11/20,22,14,18,14,21,21,1.6,72,10,1012,65.75,24,11,14,116,119,353,0,4,14.7,météo défavorable
6/12/20,20,15,21,15,18,19,12.2,84,8.375,1006,70.625,20,13,15,116,308,353,0,4,13.8,météo défavorable
6/13/20,24,14,18,15,22,22,0.4,74,10,1012,34.125,25,12,15,116,116,353,0,6,16.1,météo favorable
6/14/20,23,14,14,15,21,23,1.5,78,9.75,1016,33,25,13,15,116,116,176,0,6,16.1,météo favorable
6/15/20,23,15,15,15,21,22,1.4,78,9.875,1018,66,25,13,15,116,119,353,0,4,14.7,météo défavorable
6/16/20,23,15,11,16,21,22,1.4,78,9.875,1017,57.25,25,13,16,116,119,353,0,5,13.9,météo correcte
6/17/20,22,16,10,16,20,22,0.8,73,9.875,1013,67.25,24,12,16,116,119,176,0,4,13.9,météo défavorable
6/18/20,22,15,17,15,20,22,2.6,74,9.875,1013,50,24,12,15,176,116,353,0,4,14.7,météo favorable
6/19/20,22,14,14,15,20,21,0.6,77,9.875,1020,62.625,23,12,15,116,116,353,0,4,15.6,météo correcte
6/20/20,24,15,15,16,24,23,0.4,72,10,1022,53.875,25,12,16,122,176,176,0,5,16.1,météo favorable
6/21/20,20,16,15,17,19,18,0.3,75,10,1023,63,21,15,17,119,116,122,0,5,13.9,météo correcte
6/22/20,26,16,10,16,24,23,0.5,73,10,1027,16.25,26,13,16,113,116,116,0,5,16.1,météo favorable
6/23/20,28,18,16,19,26,26,0,65,10,1025,6.25,27,15,19,116,116,113,0,6,16.1,météo favorable
6/24/20,30,21,19,21,28,28,0,59,10,1021,2.5,30,15,21,113,113,113,0,7,16.1,météo idéale
6/25/20,32,22,13,22,30,31,0.6,61,9.875,1017,23.875,33,19,22,113,116,200,0,7,15.6,météo favorable
6/26/20,29,23,18,23,28,27,4.4,78,9.375,1012,54.75,29,20,23,356,116,200,0,6,16.1,météo favorable
6/27/20,23,18,24,19,21,23,3.6,73,9.875,1012,81.375,25,16,19,353,122,176,0,5,13,météo défavorable
6/28/20,22,16,18,16,19,22,0.6,67,9.875,1017,73.375,24,11,16,176,122,353,0,5,13,météo défavorable
6/29/20,19,15,19,15,19,18,0.8,67,9.875,1016,72.125,19,11,15,353,116,119,0,4,13,météo défavorable
6/30/20,22,16,19,16,20,20,0,75,10,1015,72.75,25,16,16,116,122,122,0,4,12.9,météo défavorable
7/1/20,22,12,19,18,22,16,2.3,85,9.875,1011,65.375,25,16,18,116,119,353,0,6,12.9,météo défavorable
7/2/20,20,14,18,15,19,20,1.4,89,9.75,1017,60,20,14,14,353,116,176,0,4,14.7,météo correcte
7/3/20,20,12,15,13,19,17,0,85,10,1021,23.75,20,12,12,116,116,116,0,5,16.1,météo favorable
7/4/20,20,13,23,14,19,18,0.1,80,10,1021,79.625,20,16,12,119,122,122,0,5,12.9,météo défavorable
7/5/20,21,16,22,19,20,20,0.7,83,9,1018,92.125,23,16,19,122,176,122,0,4,12,météo défavorable
7/6/20,19,11,20,11,17,18,0.5,80,10,1024,61.25,19,10,10,116,119,176,0,4,13.8,météo correcte
7/7/20,23,14,10,14,22,22,0,80,10,1024,5.625,24,12,15,113,116,116,0,5,16,météo favorable
7/8/20,24,14,15,14,22,23,0.2,67,10,1020,39.875,25,16,14,116,116,176,0,6,15.6,météo favorable
7/9/20,27,17,18,18,26,26,0,86,10,1019,15.375,28,16,18,116,116,116,0,6,16,météo favorable
7/10/20,20,16,17,17,19,19,0.5,80,10,1021,69.25,20,16,17,122,353,176,0,5,13.8,météo défavorable
7/11/20,22,14,14,15,21,21,0,70,10,1026,8.25,24,10,15,113,113,116,0,5,15.5,météo favorable
7/12/20,24,15,12,15,22,23,0,66,10,1027,12.875,25,9,14,113,113,116,0,6,14.5,météo idéale
7/13/20,25,15,14,16,23,23,0,69,10,1025,22.25,25,10,16,116,116,116,0,6,14.5,météo favorable
7/14/20,21,16,14,16,19,20,8.2,62,9.625,1021,69.25,23,15,16,116,176,353,0,5,10.6,météo défavorable
7/15/20,20,15,12,15,18,19,1.2,84,9.875,1019,74.375,20,13,14,116,122,353,0,4,10.6,météo défavorable
7/16/20,20,14,12,15,18,20,0.2,82,10,1021,87.375,20,14,14,119,122,176,0,5,9.7,météo défavorable
7/17/20,24,15,9,16,23,24,0.2,80,10,1022,53.625,25,15,16,116,116,176,0,5,11.6,météo favorable
7/18/20,27,17,11,17,25,27,0,84,10,1022,6.875,27,16,17,116,116,116,0,6,14.5,météo favorable
7/19/20,28,18,9,19,26,28,0,69,10,1019,20.5,28,14,19,116,122,116,0,6,13.5,météo correcte
7/20/20,24,16,15,16,22,23,0,84,10,1021,35,25,14,16,116,116,122,0,6,13.5,météo favorable
7/21/20,24,15,15,15,22,23,0,66,10,1024,3.25,24,9,14,116,116,113,0,6,14.5,météo favorable
